2025-03-30 20:49:56,716 [Worker-29: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 20:49:56,739 [Worker-29: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:07:30,098 [Worker-3: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2025-03-30 21:09:48,794 [Worker-2: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:09:48,804 [Worker-2: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:10:06,903 [Worker-21: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:10:06,905 [Worker-21: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:12:41,108 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:12:41,110 [Worker-11: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:12:53,357 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:12:53,361 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:13:00,677 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:13:00,680 [Worker-3: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:13:28,833 [Worker-3: Launching LoginTest] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:13:28,837 [Worker-3: Launching LoginTest] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:14:09,104 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:14:09,105 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:16:04,197 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:16:04,198 [Worker-16: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:18:44,417 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
2025-03-30 21:18:44,422 [Worker-1: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\test\resources
2025-03-30 21:20:30,518 [Worker-18: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\NaukriApp\NaukriProfileAutoUpdate\NaukriProfileUpdatesAutomation\src\main\resources
